effectiveAt,market,payment,rate,positionSize,price
"2023-09-03T14:00:00.000Z","BTC-USD","0.155812","0.0000084561","-0.7104","25937.580001"
"2023-09-03T13:00:00.000Z","ALGO-USD","0.004003","0.0000085388","-5000","0.093797"
"2023-09-03T13:00:00.000Z","YFI-USD","-0.01812","-0.0000110667","-0.3","5458.054501"
"2023-09-03T13:00:00.000Z","ETH-USD","-0.000796","-0.0000003257","-1.5","1632.154000"
"2023-09-03T13:00:00.000Z","BTC-USD","0.1999","0.0000108656","-0.7104","25897.619999"
"2023-09-03T12:00:00.000Z","ALGO-USD","0.00459","0.0000097365","-5000","0.094301"
"2023-09-03T12:00:00.000Z","YFI-USD","0.019032","0.0000116238","-0.3","5458.054501"
"2023-09-03T12:00:00.000Z","ETH-USD","0.009799","0.0000039994","-1.5","1633.528474"
"2023-09-03T12:00:00.000Z","BTC-USD","0.117798","0.0000063957","-0.7104","25926.999999"
"2023-09-03T11:00:00.000Z","ALGO-USD","0.00122","0.0000025885","-5000","0.094301"
"2023-09-03T11:00:00.000Z","YFI-USD","-0.007593","-0.0000046498","-0.3","5443.855524"
"2023-09-03T11:00:00.000Z","ETH-USD","-0.001619","-0.0000006609","-1.5","1633.528474"
"2023-09-03T11:00:00.000Z","BTC-USD","0.117305","0.0000063689","-0.7104","25926.999999"
"2023-09-03T10:00:00.000Z","ALGO-USD","-0.000522","-0.0000011094","-5000","0.094301"
"2023-09-03T10:00:00.000Z","YFI-USD","-0.025997","-0.0000158785","-0.3","5457.571163"
"2023-09-03T10:00:00.000Z","ETH-USD","-0.009807","-0.0000040025","-1.5","1633.528474"
"2023-09-03T10:00:00.000Z","BTC-USD","-0.005132","-0.0000002791","-0.7104","25893.810000"
"2023-09-03T09:00:00.000Z","ALGO-USD","-0.003314","-0.0000070096","-5000","0.094597"
"2023-09-03T09:00:00.000Z","YFI-USD","-0.021805","-0.0000133378","-0.3","5449.679999"
"2023-09-03T09:00:00.000Z","ETH-USD","-0.025665","-0.0000104691","-1.5","1634.378700"
"2023-09-03T09:00:00.000Z","BTC-USD","-0.098672","-0.0000053620","-0.7104","25904.000001"
"2023-09-03T08:00:00.000Z","ALGO-USD","0.000449","0.0000009515","-5000","0.094615"
"2023-09-03T08:00:00.000Z","YFI-USD","-0.017622","-0.0000107794","-0.3","5449.679999"
"2023-09-03T08:00:00.000Z","ETH-USD","-0.01359","-0.0000055435","-1.5","1634.378700"
"2023-09-03T08:00:00.000Z","BTC-USD","0.114773","0.0000062332","-0.7104","25919.691999"
"2023-09-03T07:00:00.000Z","ALGO-USD","-0.003156","-0.0000066532","-5000","0.094897"
"2023-09-03T07:00:00.000Z","YFI-USD","-0.044353","-0.0000270252","-0.3","5470.680001"
"2023-09-03T07:00:00.000Z","ETH-USD","-0.010304","-0.0000041933","-1.5","1638.266000"
"2023-09-03T07:00:00.000Z","BTC-USD","0.027023","0.0000014666","-0.7104","25937.683999"
"2023-09-03T06:00:00.000Z","ALGO-USD","-0.006912","-0.0000146157","-5000","0.094600"
"2023-09-03T06:00:00.000Z","YFI-USD","-0.035419","-0.0000216354","-0.3","5456.970001"
"2023-09-03T06:00:00.000Z","ETH-USD","-0.021155","-0.0000086218","-1.5","1635.832600"
"2023-09-03T06:00:00.000Z","BTC-USD","-0.022038","-0.0000011977","-0.7104","25903.000000"
"2023-09-03T05:00:00.000Z","ALGO-USD","-0.00025","-0.0000005303","-5000","0.094600"
"2023-09-03T05:00:00.000Z","YFI-USD","-0.064661","-0.0000394979","-0.3","5456.970001"
"2023-09-03T05:00:00.000Z","ETH-USD","-0.003397","-0.0000013847","-1.5","1635.832600"
"2023-09-03T05:00:00.000Z","BTC-USD","0.051286","0.0000027903","-0.7104","25873.489999"
"2023-09-03T04:00:00.000Z","ALGO-USD","-0.00252","-0.0000053138","-5000","0.094862"
"2023-09-03T04:00:00.000Z","YFI-USD","-0.025045","-0.0000152986","-0.3","5456.970001"
"2023-09-03T04:00:00.000Z","ETH-USD","-0.012994","-0.0000053010","-1.5","1634.180000"
"2023-09-03T04:00:00.000Z","BTC-USD","-0.044645","-0.0000024304","-0.7104","25858.847001"
"2023-09-03T03:00:00.000Z","ALGO-USD","0.004381","0.0000092717","-5000","0.094527"
"2023-09-03T03:00:00.000Z","YFI-USD","-0.044804","-0.0000273685","-0.3","5456.970001"
"2023-09-03T03:00:00.000Z","ETH-USD","-0.018581","-0.0000075807","-1.5","1634.180000"
"2023-09-03T03:00:00.000Z","BTC-USD","-0.017349","-0.0000009442","-0.7104","25867.069999"
"2023-09-03T02:00:00.000Z","ALGO-USD","0.002145","0.0000045572","-5000","0.094202"
"2023-09-03T02:00:00.000Z","YFI-USD","0.002937","0.0000017949","-0.3","5456.970001"
"2023-09-03T02:00:00.000Z","ETH-USD","-0.01377","-0.0000056179","-1.5","1634.149306"
"2023-09-03T02:00:00.000Z","BTC-USD","-0.029122","-0.0000015854","-0.7104","25858.273001"
"2023-09-03T01:00:00.000Z","ALGO-USD","0.002871","0.0000060750","-5000","0.094579"
"2023-09-03T01:00:00.000Z","YFI-USD","-0.025559","-0.0000156057","-0.3","5459.645079"
"2023-09-03T01:00:00.000Z","ETH-USD","-0.022804","-0.0000093055","-1.5","1633.758814"
"2023-09-03T01:00:00.000Z","BTC-USD","-0.035163","-0.0000019134","-0.7104","25868.879999"
"2023-09-03T00:00:00.000Z","ALGO-USD","-0.011961","-0.0000253811","-5000","0.094264"
"2023-09-03T00:00:00.000Z","YFI-USD","-0.014748","-0.0000090050","-0.3","5459.645079"
"2023-09-03T00:00:00.000Z","ETH-USD","-0.005896","-0.0000024000","-1.5","1637.900000"
"2023-09-03T00:00:00.000Z","BTC-USD","-0.169991","-0.0000092513","-0.7104","25865.547000"
"2023-09-02T23:00:00.000Z","ALGO-USD","-0.003277","-0.0000069717","-5000","0.094017"
"2023-09-02T23:00:00.000Z","YFI-USD","0.003247","0.0000019891","-0.3","5441.999852"
"2023-09-02T23:00:00.000Z","ETH-USD","-0.008704","-0.0000035430","-1.5","1637.900000"
"2023-09-02T23:00:00.000Z","BTC-USD","-0.063627","-0.0000034640","-0.7104","25856.500000"
"2023-09-02T22:00:00.000Z","ALGO-USD","-0.00328","-0.0000069799","-5000","0.094017"
"2023-09-02T22:00:00.000Z","YFI-USD","-0.008265","-0.0000050632","-0.3","5441.999852"
"2023-09-02T22:00:00.000Z","ETH-USD","-0.010504","-0.0000042757","-1.5","1637.900000"
"2023-09-02T22:00:00.000Z","BTC-USD","0.201095","0.0000109436","-0.7104","25866.610000"
"2023-09-02T21:00:00.000Z","ALGO-USD","-0.001759","-0.0000037575","-5000","0.093631"
"2023-09-02T21:00:00.000Z","YFI-USD","-0.005478","-0.0000033557","-0.3","5441.999852"
"2023-09-02T21:00:00.000Z","ETH-USD","-0.006601","-0.0000026951","-1.5","1633.030000"
"2023-09-02T21:00:00.000Z","BTC-USD","0.235138","0.0000128088","-0.7104","25841.262001"
"2023-09-02T20:00:00.000Z","ALGO-USD","-0.002693","-0.0000057757","-5000","0.093286"
"2023-09-02T20:00:00.000Z","YFI-USD","0.009697","0.0000059199","-0.3","5460.950001"
"2023-09-02T20:00:00.000Z","ETH-USD","0.002368","0.0000009670","-1.5","1633.030000"
"2023-09-02T20:00:00.000Z","BTC-USD","0.290632","0.0000158318","-0.7104","25841.262001"
"2023-09-02T19:00:00.000Z","ALGO-USD","0.000573","0.0000012420","-5000","0.092477"
"2023-09-02T19:00:00.000Z","YFI-USD","-0.00104","-0.0000006353","-0.3","5460.950001"
"2023-09-02T19:00:00.000Z","ETH-USD","-0.010129","-0.0000041395","-1.5","1631.347518"
"2023-09-02T19:00:00.000Z","BTC-USD","0.08058","0.0000043941","-0.7104","25814.390001"
"2023-09-02T18:00:00.000Z","ALGO-USD","-0.01023","-0.0000220440","-5000","0.092822"
"2023-09-02T18:00:00.000Z","YFI-USD","-0.023153","-0.0000141364","-0.3","5459.617800"
"2023-09-02T18:00:00.000Z","ETH-USD","-0.00904","-0.0000036906","-1.5","1633.070000"
"2023-09-02T18:00:00.000Z","BTC-USD","0.146361","0.0000079728","-0.7104","25841.357000"
"2023-09-02T18:00:00.000Z","ALGO-USD","-0.01023","-0.0000220440","-5000","0.092822"
"2023-09-02T18:00:00.000Z","YFI-USD","-0.023153","-0.0000141364","-0.3","5459.617800"
"2023-09-02T18:00:00.000Z","ETH-USD","-0.00904","-0.0000036906","-1.5","1633.070000"
"2023-09-02T18:00:00.000Z","BTC-USD","0.146361","0.0000079728","-0.7104","25841.357000"
"2023-09-02T17:00:00.000Z","ALGO-USD","-0.010851","-0.0000233104","-5000","0.093104"
"2023-09-02T17:00:00.000Z","YFI-USD","-0.0248","-0.0000150850","-0.3","5480.292158"
"2023-09-02T17:00:00.000Z","ETH-USD","-0.00399","-0.0000016249","-1.5","1637.433905"
"2023-09-02T17:00:00.000Z","BTC-USD","0.00784","0.0000004267","-0.7104","25861.293999"
"2023-09-02T16:00:00.000Z","ALGO-USD","-0.002752","-0.0000058964","-5000","0.093382"
"2023-09-02T16:00:00.000Z","YFI-USD","0.002509","0.0000015229","-0.3","5494.615349"
"2023-09-02T16:00:00.000Z","ETH-USD","0.000873","0.0000003552","-1.5","1640.303921"
"2023-09-02T16:00:00.000Z","BTC-USD","-0.00644","-0.0000003499","-0.7104","25920.076000"
"2023-09-02T15:00:00.000Z","ALGO-USD","-0.007344","-0.0000157707","-5000","0.093146"
"2023-09-02T15:00:00.000Z","YFI-USD","0.031157","0.0000188699","-0.3","5504.060001"
"2023-09-02T15:00:00.000Z","ETH-USD","0.004591","0.0000018690","-1.5","1637.992696"
"2023-09-02T15:00:00.000Z","BTC-USD","-0.063223","-0.0000034407","-0.7104","25866.253001"
"2023-09-02T14:00:00.000Z","ALGO-USD","-0.001589","-0.0000034190","-5000","0.092984"
"2023-09-02T14:00:00.000Z","YFI-USD","0.020324","0.0000123089","-0.3","5504.060001"
"2023-09-02T14:00:00.000Z","ETH-USD","0.011992","0.0000048866","-1.5","1636.113074"
"2023-09-02T14:00:00.000Z","BTC-USD","0.0985","0.0000053698","-0.7104","25821.297001"
"2023-09-02T13:00:00.000Z","ALGO-USD","-0.009738","-0.0000209613","-5000","0.092926"
"2023-09-02T13:00:00.000Z","YFI-USD","-0.002895","-0.0000017586","-0.3","5488.460001"
"2023-09-02T13:00:00.000Z","ETH-USD","0.0001","0.0000000411","-1.5","1634.899047"
"2023-09-02T13:00:00.000Z","BTC-USD","-0.085766","-0.0000046757","-0.7104","25820.502001"
"2023-09-02T12:00:00.000Z","ALGO-USD","-0.003995","-0.0000086267","-5000","0.092637"
"2023-09-02T12:00:00.000Z","YFI-USD","0.012979","0.0000078602","-0.3","5504.286583"
"2023-09-02T12:00:00.000Z","ETH-USD","-0.016155","-0.0000065876","-1.5","1634.899047"
"2023-09-02T12:00:00.000Z","BTC-USD","-0.011042","-0.0000006025","-0.7104","25800.550000"
"2023-09-02T11:00:00.000Z","ALGO-USD","0.001481","0.0000032116","-5000","0.092318"
"2023-09-02T11:00:00.000Z","YFI-USD","0.020324","0.0000123152","-0.3","5501.427769"
"2023-09-02T11:00:00.000Z","ETH-USD","-0.021873","-0.0000089196","-1.5","1634.899047"
"2023-09-02T11:00:00.000Z","BTC-USD","0.138926","0.0000075717","-0.7104","25828.229999"
"2023-09-02T10:00:00.000Z","ALGO-USD","-0.000473","-0.0000010270","-5000","0.092318"
"2023-09-02T10:00:00.000Z","YFI-USD","0.017891","0.0000108759","-0.3","5483.790000"
"2023-09-02T10:00:00.000Z","ETH-USD","-0.029378","-0.0000119940","-1.5","1632.971509"
"2023-09-02T10:00:00.000Z","BTC-USD","0.214886","0.0000117191","-0.7104","25811.528000"
"2023-09-02T09:00:00.000Z","ALGO-USD","-0.013384","-0.0000291250","-5000","0.091917"
"2023-09-02T09:00:00.000Z","YFI-USD","0.013644","0.0000082932","-0.3","5484.271105"
"2023-09-02T09:00:00.000Z","ETH-USD","-0.055191","-0.0000225584","-1.5","1631.082529"
"2023-09-02T09:00:00.000Z","BTC-USD","0.096578","0.0000052729","-0.7104","25782.999999"
"2023-09-02T08:00:00.000Z","ALGO-USD","-0.002691","-0.0000058432","-5000","0.092155"
"2023-09-02T08:00:00.000Z","YFI-USD","0.044523","0.0000269700","-0.3","5502.908099"
"2023-09-02T08:00:00.000Z","ETH-USD","-0.060357","-0.0000246708","-1.5","1631.013118"
"2023-09-02T08:00:00.000Z","BTC-USD","0.118191","0.0000064529","-0.7104","25782.999999"
"2023-09-02T07:00:00.000Z","ALGO-USD","-0.011402","-0.0000248278","-5000","0.091863"
"2023-09-02T07:00:00.000Z","YFI-USD","0.033313","0.0000201565","-0.3","5509.180001"
"2023-09-02T07:00:00.000Z","ETH-USD","-0.023108","-0.0000094455","-1.5","1631.013118"
"2023-09-02T07:00:00.000Z","BTC-USD","0.12404","0.0000067658","-0.7104","25807.749999"
"2023-09-02T06:00:00.000Z","ALGO-USD","-0.016216","-0.0000351026","-5000","0.092398"
"2023-09-02T06:00:00.000Z","YFI-USD","0.04122","0.0000248661","-0.3","5525.762816"
"2023-09-02T06:00:00.000Z","ETH-USD","0.013785","0.0000056286","-1.5","1632.789000"
"2023-09-02T06:00:00.000Z","BTC-USD","0.182743","0.0000099706","-0.7104","25799.990001"
"2023-09-02T05:00:00.000Z","ALGO-USD","-0.002302","-0.0000049997","-5000","0.092154"
"2023-09-02T05:00:00.000Z","YFI-USD","0.036013","0.0000217891","-0.3","5509.471751"
"2023-09-02T05:00:00.000Z","ETH-USD","0.013227","0.0000054071","-1.5","1630.894100"
"2023-09-02T05:00:00.000Z","BTC-USD","0.155698","0.0000085086","-0.7104","25758.746001"
"2023-09-02T04:00:00.000Z","ALGO-USD","-0.013253","-0.0000287660","-5000","0.092154"
"2023-09-02T04:00:00.000Z","YFI-USD","0.032409","0.0000196656","-0.3","5493.399147"
"2023-09-02T04:00:00.000Z","ETH-USD","0.007193","0.0000029406","-1.5","1630.894100"
"2023-09-02T04:00:00.000Z","BTC-USD","0.136783","0.0000074706","-0.7104","25773.740001"
"2023-09-02T03:00:00.000Z","ALGO-USD","-0.014801","-0.0000322156","-5000","0.091890"
"2023-09-02T03:00:00.000Z","YFI-USD","0.029246","0.0000177467","-0.3","5493.399147"
"2023-09-02T03:00:00.000Z","ETH-USD","0.015697","0.0000064249","-1.5","1628.783200"
"2023-09-02T03:00:00.000Z","BTC-USD","0.066652","0.0000036404","-0.7104","25773.740001"
"2023-09-02T02:00:00.000Z","ALGO-USD","-0.00469","-0.0000102101","-5000","0.091890"
"2023-09-02T02:00:00.000Z","YFI-USD","0.023522","0.0000143230","-0.3","5474.270000"
"2023-09-02T02:00:00.000Z","ETH-USD","0.010881","0.0000044543","-1.5","1628.680000"
"2023-09-02T02:00:00.000Z","BTC-USD","0.096481","0.0000052689","-0.7104","25776.263000"
"2023-09-02T01:00:00.000Z","ALGO-USD","-0.01194","-0.0000259900","-5000","0.091890"
"2023-09-02T01:00:00.000Z","YFI-USD","0.006215","0.0000037850","-0.3","5474.270000"
"2023-09-02T01:00:00.000Z","ETH-USD","0.011731","0.0000047968","-1.5","1630.458200"
"2023-09-02T01:00:00.000Z","BTC-USD","0.152056","0.0000082953","-0.7104","25803.000000"
"2023-09-02T00:00:00.000Z","ALGO-USD","-0.00422","-0.0000091876","-5000","0.091890"
"2023-09-02T00:00:00.000Z","YFI-USD","0.014356","0.0000087419","-0.3","5474.302440"
"2023-09-02T00:00:00.000Z","ETH-USD","0.013086","0.0000053532","-1.5","1629.810000"
"2023-09-02T00:00:00.000Z","BTC-USD","0.179736","0.0000097964","-0.7104","25826.880001"
"2023-09-01T23:00:00.000Z","ALGO-USD","-0.010966","-0.0000238700","-5000","0.091890"
"2023-09-01T23:00:00.000Z","YFI-USD","0.004081","0.0000024921","-0.3","5460.033680"
"2023-09-01T23:00:00.000Z","ETH-USD","-0.004796","-0.0000019654","-1.5","1627.113000"
"2023-09-01T23:00:00.000Z","BTC-USD","0.204428","0.0000111534","-0.7104","25800.665000"
"2023-09-01T22:00:00.000Z","ALGO-USD","-0.005884","-0.0000127751","-5000","0.092145"
"2023-09-01T22:00:00.000Z","YFI-USD","0.026383","0.0000161691","-0.3","5439.190001"
"2023-09-01T22:00:00.000Z","ETH-USD","-0.007307","-0.0000029942","-1.5","1627.113000"
"2023-09-01T22:00:00.000Z","BTC-USD","0.281613","0.0000153895","-0.7104","25758.900000"
"2023-09-01T21:00:00.000Z","ALGO-USD","-0.005513","-0.0000119298","-5000","0.092433"
"2023-09-01T21:00:00.000Z","YFI-USD","0.027955","0.0000170779","-0.3","5456.510000"
"2023-09-01T21:00:00.000Z","ETH-USD","0.03796","0.0000155489","-1.5","1627.580000"
"2023-09-01T21:00:00.000Z","BTC-USD","0.316061","0.0000172760","-0.7104","25752.906001"
"2023-09-01T20:00:00.000Z","ALGO-USD","-0.008807","-0.0000191849","-5000","0.091830"
"2023-09-01T20:00:00.000Z","YFI-USD","0.042007","0.0000258409","-0.3","5418.719559"
"2023-09-01T20:00:00.000Z","ETH-USD","0.024197","0.0000099774","-1.5","1616.846400"
"2023-09-01T20:00:00.000Z","BTC-USD","0.224464","0.0000123324","-0.7104","25621.170001"
"2023-09-01T19:00:00.000Z","ALGO-USD","-0.009681","-0.0000211002","-5000","0.091766"
"2023-09-01T19:00:00.000Z","YFI-USD","0.021489","0.0000132223","-0.3","5417.680000"
"2023-09-01T19:00:00.000Z","ETH-USD","0.036561","0.0000150690","-1.5","1617.526000"
"2023-09-01T19:00:00.000Z","BTC-USD","0.320691","0.0000176092","-0.7104","25635.770001"
"2023-09-01T18:00:00.000Z","ALGO-USD","-0.006792","-0.0000149318","-5000","0.090988"
"2023-09-01T18:00:00.000Z","YFI-USD","0.019045","0.0000118406","-0.3","5361.873934"
"2023-09-01T18:00:00.000Z","ETH-USD","0.012021","0.0000049911","-1.5","1605.741800"
"2023-09-01T18:00:00.000Z","BTC-USD","0.221772","0.0000122627","-0.7104","25457.700000"
"2023-09-01T18:00:00.000Z","ALGO-USD","-0.006792","-0.0000149318","-5000","0.090988"
"2023-09-01T18:00:00.000Z","YFI-USD","0.019045","0.0000118406","-0.3","5361.873934"
"2023-09-01T18:00:00.000Z","ETH-USD","0.012021","0.0000049911","-1.5","1605.741800"
"2023-09-01T18:00:00.000Z","BTC-USD","0.221772","0.0000122627","-0.7104","25457.700000"
"2023-09-01T17:00:00.000Z","ALGO-USD","-0.005838","-0.0000127061","-5000","0.091904"
"2023-09-01T17:00:00.000Z","YFI-USD","0.008011","0.0000049434","-0.3","5402.594220"
"2023-09-01T17:00:00.000Z","ETH-USD","0.035606","0.0000145998","-1.5","1625.904600"
"2023-09-01T17:00:00.000Z","BTC-USD","0.355814","0.0000194052","-0.7104","25810.897001"
"2023-09-01T16:00:00.000Z","ALGO-USD","-0.008436","-0.0000182324","-5000","0.092556"
"2023-09-01T16:00:00.000Z","YFI-USD","0.028525","0.0000174765","-0.3","5440.789999"
"2023-09-01T16:00:00.000Z","ETH-USD","0.028314","0.0000115492","-1.5","1634.415400"
"2023-09-01T16:00:00.000Z","BTC-USD","0.246516","0.0000134273","-0.7104","25843.646806"
"2023-09-01T15:00:00.000Z","ALGO-USD","-0.005491","-0.0000118900","-5000","0.092382"
"2023-09-01T15:00:00.000Z","YFI-USD","0.00339","0.0000020811","-0.3","5431.207111"
"2023-09-01T15:00:00.000Z","ETH-USD","-0.005469","-0.0000022402","-1.5","1627.860200"
"2023-09-01T15:00:00.000Z","BTC-USD","-0.078458","-0.0000042951","-0.7104","25714.074001"
"2023-09-01T14:00:00.000Z","ALGO-USD","-0.014174","-0.0000302948","-5000","0.093585"
"2023-09-01T14:00:00.000Z","YFI-USD","0.012081","0.0000073510","-0.3","5478.281118"
"2023-09-01T14:00:00.000Z","ETH-USD","0.026863","0.0000108850","-1.5","1645.316000"
"2023-09-01T14:00:00.000Z","BTC-USD","-0.035105","-0.0000019032","-0.7104","25965.000000"
"2023-09-01T13:00:00.000Z","ALGO-USD","-0.004057","-0.0000086540","-5000","0.093773"
"2023-09-01T13:00:00.000Z","YFI-USD","0.024049","0.0000144967","-0.3","5529.850000"
"2023-09-01T13:00:00.000Z","ETH-USD","0.019995","0.0000081050","-1.5","1644.734900"
"2023-09-01T13:00:00.000Z","BTC-USD","-0.081406","-0.0000044051","-0.7104","26014.042001"
"2023-09-01T12:00:00.000Z","ALGO-USD","-0.00283","-0.0000060405","-5000","0.093735"
"2023-09-01T12:00:00.000Z","YFI-USD","0.057211","0.0000344866","-0.3","5529.850000"
"2023-09-01T12:00:00.000Z","ETH-USD","0.017528","0.0000071027","-1.5","1645.270000"
"2023-09-01T12:00:00.000Z","BTC-USD","0.061194","0.0000033097","-0.7104","26027.001999"
"2023-09-01T11:00:00.000Z","ALGO-USD","-0.00539","-0.0000115342","-5000","0.093466"
"2023-09-01T11:00:00.000Z","YFI-USD","0.038922","0.0000235315","-0.3","5513.490001"
"2023-09-01T11:00:00.000Z","ETH-USD","0.018032","0.0000073142","-1.5","1643.627300"
"2023-09-01T11:00:00.000Z","BTC-USD","0.073298","0.0000039711","-0.7104","25982.655999"
"2023-09-01T10:00:00.000Z","ALGO-USD","-0.001499","-0.0000031999","-5000","0.093754"
"2023-09-01T10:00:00.000Z","YFI-USD","0.026169","0.0000157799","-0.3","5528.076531"
"2023-09-01T10:00:00.000Z","ETH-USD","0.028765","0.0000116540","-1.5","1645.520000"
"2023-09-01T10:00:00.000Z","BTC-USD","0.126276","0.0000068329","-0.7104","26014.616999"
"2023-09-01T09:00:00.000Z","ALGO-USD","-0.008282","-0.0000176155","-5000","0.094054"
"2023-09-01T09:00:00.000Z","YFI-USD","0.026583","0.0000160824","-0.3","5509.870001"
"2023-09-01T09:00:00.000Z","ETH-USD","0.025347","0.0000102813","-1.5","1643.600000"
"2023-09-01T09:00:00.000Z","BTC-USD","0.142448","0.0000077258","-0.7104","25954.499999"
"2023-09-01T08:00:00.000Z","ALGO-USD","-0.006548","-0.0000139212","-5000","0.094079"
"2023-09-01T08:00:00.000Z","YFI-USD","0.036008","0.0000219052","-0.3","5479.490673"
"2023-09-01T08:00:00.000Z","ETH-USD","0.021602","0.0000087574","-1.5","1644.562400"
"2023-09-01T08:00:00.000Z","BTC-USD","0.095131","0.0000051517","-0.7104","25994.382999"
"2023-09-01T07:00:00.000Z","ALGO-USD","-0.008082","-0.0000171862","-5000","0.094068"
"2023-09-01T07:00:00.000Z","YFI-USD","0.015118","0.0000091972","-0.3","5479.490673"
"2023-09-01T07:00:00.000Z","ETH-USD","0.021771","0.0000088256","-1.5","1644.562400"
"2023-09-01T07:00:00.000Z","BTC-USD","0.075767","0.0000041031","-0.7104","25994.382999"
"2023-09-01T06:00:00.000Z","ALGO-USD","-0.005806","-0.0000123523","-5000","0.094038"
"2023-09-01T06:00:00.000Z","YFI-USD","0.019237","0.0000116380","-0.3","5510.181040"
"2023-09-01T06:00:00.000Z","ETH-USD","0.030253","0.0000122263","-1.5","1649.670000"
"2023-09-01T06:00:00.000Z","BTC-USD","0.07296","0.0000039467","-0.7104","26022.999999"
"2023-09-01T05:00:00.000Z","ALGO-USD","-0.00628","-0.0000133580","-5000","0.094038"
"2023-09-01T05:00:00.000Z","YFI-USD","0.025415","0.0000153338","-0.3","5525.020000"
"2023-09-01T05:00:00.000Z","ETH-USD","0.020805","0.0000083984","-1.5","1651.565921"
"2023-09-01T05:00:00.000Z","BTC-USD","0.034317","0.0000018552","-0.7104","26038.434000"
"2023-09-01T04:00:00.000Z","ALGO-USD","-0.003519","-0.0000074973","-5000","0.093900"
"2023-09-01T04:00:00.000Z","YFI-USD","0.023327","0.0000140740","-0.3","5525.020000"
"2023-09-01T04:00:00.000Z","ETH-USD","0.031012","0.0000125186","-1.5","1651.565921"
"2023-09-01T04:00:00.000Z","BTC-USD","-0.032089","-0.0000017325","-0.7104","26073.540000"
"2023-09-01T03:00:00.000Z","ALGO-USD","-0.005998","-0.0000128229","-5000","0.093576"
"2023-09-01T03:00:00.000Z","YFI-USD","0.045357","0.0000273630","-0.3","5525.464690"
"2023-09-01T03:00:00.000Z","ETH-USD","0.025515","0.0000102995","-1.5","1651.602100"
"2023-09-01T03:00:00.000Z","BTC-USD","0.032291","0.0000017436","-0.7104","26069.964999"
"2023-09-01T02:00:00.000Z","ALGO-USD","-0.012019","-0.0000256910","-5000","0.093576"
"2023-09-01T02:00:00.000Z","YFI-USD","-0.004216","-0.0000025439","-0.3","5525.464690"
"2023-09-01T02:00:00.000Z","ETH-USD","0.000374","0.0000001514","-1.5","1649.488047"
"2023-09-01T02:00:00.000Z","BTC-USD","-0.26017","-0.0000140931","-0.7104","25986.478000"
"2023-09-01T01:00:00.000Z","ALGO-USD","-0.000131","-0.0000002802","-5000","0.094095"
"2023-09-01T01:00:00.000Z","YFI-USD","0.00363","0.0000021831","-0.3","5542.887570"
"2023-09-01T01:00:00.000Z","ETH-USD","0.01204","0.0000048583","-1.5","1652.320493"
"2023-09-01T01:00:00.000Z","BTC-USD","-0.100487","-0.0000054304","-0.7104","26048.252000"
"2023-09-01T00:00:00.000Z","ALGO-USD","-0.012948","-0.0000277837","-5000","0.093220"
"2023-09-01T00:00:00.000Z","YFI-USD","0.015366","0.0000092893","-0.3","5514.225480"
"2023-09-01T00:00:00.000Z","ETH-USD","-0.0825","-0.0000334136","-1.5","1646.060666"
"2023-09-01T00:00:00.000Z","BTC-USD","-0.437313","-0.0000237238","-0.7104","25948.176000"
"2023-08-31T23:00:00.000Z","ALGO-USD","-0.002437","-0.0000052261","-5000","0.093299"
"2023-08-31T23:00:00.000Z","YFI-USD","0.012069","0.0000072731","-0.3","5531.830001"
"2023-08-31T23:00:00.000Z","ETH-USD","-0.038796","-0.0000156889","-1.5","1648.583000"
"2023-08-31T23:00:00.000Z","BTC-USD","-0.421731","-0.0000228131","-0.7104","26022.540000"
"2023-08-31T22:00:00.000Z","ALGO-USD","-0.001845","-0.0000039779","-5000","0.092780"
"2023-08-31T22:00:00.000Z","YFI-USD","-0.00264","-0.0000015974","-0.3","5512.055317"
"2023-08-31T22:00:00.000Z","ETH-USD","-0.044391","-0.0000179778","-1.5","1646.160000"
"2023-08-31T22:00:00.000Z","BTC-USD","-0.450183","-0.0000243890","-0.7104","25983.299999"
"2023-08-31T21:00:00.000Z","ALGO-USD","-0.018125","-0.0000389978","-5000","0.092960"
"2023-08-31T21:00:00.000Z","YFI-USD","-0.019477","-0.0000117990","-0.3","5502.650000"
"2023-08-31T21:00:00.000Z","ETH-USD","-0.01079","-0.0000043694","-1.5","1646.380000"
"2023-08-31T21:00:00.000Z","BTC-USD","-0.256053","-0.0000138768","-0.7104","25974.000001"
"2023-08-31T20:00:00.000Z","ALGO-USD","-0.016581","-0.0000355594","-5000","0.093263"
"2023-08-31T20:00:00.000Z","YFI-USD","-0.026725","-0.0000161945","-0.3","5501.058153"
"2023-08-31T20:00:00.000Z","ETH-USD","0.001026","0.0000004129","-1.5","1658.119300"
"2023-08-31T20:00:00.000Z","BTC-USD","-0.285948","-0.0000153880","-0.7104","26157.879999"
"2023-08-31T19:00:00.000Z","ALGO-USD","-0.007918","-0.0000169685","-5000","0.093343"
"2023-08-31T19:00:00.000Z","YFI-USD","-0.040555","-0.0000245173","-0.3","5513.940000"
"2023-08-31T19:00:00.000Z","ETH-USD","0.016705","0.0000067094","-1.5","1659.895580"
"2023-08-31T19:00:00.000Z","BTC-USD","0.070364","0.0000037647","-0.7104","26310.000001"
"2023-08-31T18:00:00.000Z","ALGO-USD","-0.014345","-0.0000308301","-5000","0.093070"
"2023-08-31T18:00:00.000Z","YFI-USD","-0.022721","-0.0000138289","-0.3","5477.010000"
